iso3c,year,pop_wdi,pop_0_to_14,pop_15_to_64,labor_force_partic_ILO,labor_force_partic_ILO_female,pop_percent_male
BIH,2019,3345533,13.6840676806954,2230475,49.262,38.683,47.5406160991388
BIH,2020,3299349,13.5633554432472,2183969,48.752,38.161,47.5456521877498
BIH,2021,3244907,13.4819559571421,2136458,48.812,38.411,47.5621804994163
BIH,2022,3204802,13.3765050071736,2099794,48.838,38.537,47.559069171824
BIH,2023,3185073,13.2199167805573,2074682,49.428,39.533,47.555173774667
BIH,2024,3164253,13.0378165083513,2048283,49.268,39.442,47.5876763291925
BWA,2012,2108617,34.1651267549125,1316337,61.169,54.887,49.4599301152984
BWA,2013,2140682,34.3542071278669,1331773,61.587,55.432,49.5369001388809
BWA,2014,2172044,34.4119410104031,1348899,61.917,55.889,49.6097452950978
BWA,2015,2203273,34.3502371244962,1367982,62.191,56.288,49.6779792254617
BWA,2016,2234776,34.1854025158232,1389470,62.461,56.68,49.740466158577
BWA,2017,2266747,33.9381942492921,1413252,62.766,57.102,49.7956985072889
BWA,2018,2299141,33.6297773820744,1438946,63.107,57.556,49.8426586277223
BWA,2019,2332083,33.2697635547277,1466523,63.48,58.044,49.8812006262213
BWA,2020,2365894,32.8742396899945,1496080,61.735,56.508,49.9099917029215
BWA,2021,2401441,32.5854419461985,1526008,63.994,58.943,49.9334982343927
BWA,2022,2439892,32.4232245573215,1554129,64.621,59.931,49.9200374442803
BWA,2023,2480244,32.2812529167991,1581133,68.276,63.426,49.8728754106451
BWA,2024,2521139,32.1296445773121,1609356,68.563,63.787,49.8411828309279
BRA,2012,196876111,23.7494519491259,136111838,64.409,52.873,49.4388430425729
BRA,2013,198478299,23.2696192059022,137664739,64.314,52.826,49.4185467601171
BRA,2014,200085127,22.8142776949133,139123483,64.04,52.714,49.3987576597835
BRA,2015,201675532,22.4022029603472,140448837,64.275,53.323,49.3800375874053
BRA,2016,203218114,22.0157734610601,141674834,64.29,53.522,49.3606283542224
BRA,2017,204703445,21.6593948870768,142778508,64.525,54.353,49.3405074382578
BRA,2018,206107261,21.3525316348572,143697195,64.501,54.581,49.3211750555455
BRA,2019,207455459,21.0598118773538,144528231,64.887,55.306,49.30250208552
BRA,2020,208660842,20.7566949222876,145321093,60.479,50.338,49.2878642304728
BRA,2021,209550294,20.4706372304111,145885274,62.456,52.482,49.2657218605477
BRA,2022,210306415,20.2024769910192,146259149,63.527,53.864,49.23717376857
BRA,2023,211140729,19.9359520540445,146595887,62.915,53.205,49.2150716217334
BRA,2024,211998573,19.6651396335929,146884644,62.704,53.03,49.1961415230847
VGB,2012,30345,20.7777228538474,22117,NA,NA,48.3621144213024
VGB,2013,31703,20.1980853848944,23228,NA,NA,48.0507191521575
VGB,2014,32962,19.7545658637219,24233,NA,NA,47.8004975426248
VGB,2015,34498,19.3767664323502,25443,NA,NA,47.5113778009682
VGB,2016,33878,19.0935120136962,24977,NA,NA,47.6503925851585
VGB,2017,32699,18.6794703201933,24101,NA,NA,47.906663812349
VGB,2018,34657,18.0598436102375,25683,NA,NA,47.4911273335834
VGB,2019,36395,17.5150091359958,27090,NA,NA,47.149333699684
VGB,2020,37135,16.9963241729389,27732,NA,NA,47.0149454692339
VGB,2021,37809,16.4865972837514,28333,NA,NA,46.8962416355894
VGB,2022,38319,15.8889845768418,28836,NA,NA,46.9806889352818
VGB,2023,38985,15.139156085674,29496,NA,NA,47.2309862767731
VGB,2024,39471,14.4916520990094,29952,NA,NA,47.3562868941755
BRN,2012,405557,24.8750790580351,290109,66.383,57.224,52.815017371171
BRN,2013,411202,24.4727652102859,295144,66.184,57.304,52.8715813639039
BRN,2014,416750,24.0360839399113,300158,65.947,57.355,52.9262147570486
BRN,2015,422212,23.5771645253623,305116,65.682,57.383,52.9790721249041
BRN,2016,427564,23.1364193430691,309815,65.421,57.411,53.0299557493147
BRN,2017,432772,22.7212019261875,314193,65.191,57.459,53.0787574057471
BRN,2018,437810,22.3246640376694,318285,66.433,57.721,53.1270485531362
BRN,2019,442680,21.9466657630794,322116,64.793,55.057,53.1745278756664
BRN,2020,447404,21.5994063524313,325652,64.036,54.556,53.2189100207196
BRN,2021,451721,21.3389695619304,328573,63.895,54.791,53.2188081112193
BRN,2022,455370,21.1818094975619,330673,64.083,53.701,53.1801681713072
BRN,2023,458949,21.0243633000217,332575,63.984,53.527,53.1406608156044
BRN,2024,462721,20.825269627627,334579,63.741,53.187,53.0988368826207
BGR,2012,7305888,13.5590292405501,4930868,53.174,47.958,48.6606148355053
BGR,2013,7160005,13.6699552397899,4795438,53.937,48.534,48.6586252042267
BGR,2014,7073572,13.8046441661979,4698239,53.966,48.388,48.637499897902
BGR,2015,6984225,13.9073512469563,4601408,54.209,48.725,48.6156981585693
BGR,2016,6894139,14.0249211707888,4508700,53.31,47.437,48.5926071009567
BGR,2017,6803468,14.1712005939254,4419454,55.405,49.604,48.5616840662804
BGR,2018,6710798,14.3011088444414,4330344,55.316,49.175,48.5272350060771
BGR,2019,6616726,14.3870039419572,4243540,56.548,50.223,48.4919221918985
BGR,2020,6550696,14.4317525598343,4184680,55.726,49.307,48.4519269210511
BGR,2021,6507301,14.4832752684931,4152537,55.293,49.026,48.4242699635391
BGR,2022,6465097,14.5392290265379,4122370,56.668,50.649,48.4108531901603
BGR,2023,6446596,14.5382010043552,4101928,56.843,51.043,48.397989170669
BGR,2024,6444366,14.4744612007493,4091863,56.677,50.901,48.3903518481469
BFA,2012,17172287,45.6317903375363,8873257,67.479,58.258,49.6448143453461
BFA,2013,17695409,45.6185499866095,9150555,66.558,57.954,49.6612143861721
BFA,2014,18229461,45.5777738025277,9441546,65.624,57.676,49.6783064336519
BFA,2015,18777487,45.4828779804241,9749391,63.369,55.634,49.6997494925705
BFA,2016,19334856,45.3293871267877,10072902,61.103,53.596,49.723879491209
BFA,2017,19894407,45.122536198239,10408352,58.828,51.563,49.7482533658832
BFA,2018,20438288,44.8544883015642,10748639,56.544,49.536,49.7640580383221
BFA,2019,20961952,44.5027699590484,11096847,54.247,47.517,49.7727144030902
BFA,2020,21478690,44.0467375814525,11466274,51.528,45.033,49.7845422502277
BFA,2021,21995243,43.5166435760678,11856355,49.712,43.385,49.8000204044111
BFA,2022,22509038,42.9683169274423,12253251,47.453,41.315,49.808252586883
BFA,2023,23025776,42.4012506679471,12659120,47.405,41.294,49.8083669362544
BFA,2024,23548781,41.8020300074131,13080453,47.146,41.02,49.8118607498197
BDI,2012,10071028,45.718155371932,5241058,78.701,79.95,49.5438598721004
BDI,2013,10439341,46.0604910817882,5398248,78.839,80.235,49.5661172482056
BDI,2014,10799785,46.4060513053708,5549106,78.938,80.46,49.5858158670922
BDI,2015,11047580,47.0438910603046,5604766,79.521,80.816,49.5977625505099
BDI,2016,11239451,47.7164543001255,5621315,79.976,81.064,49.6063642254413
BDI,2017,11506762,47.9494144399615,5722831,80.156,81.163,49.6181723407506
BDI,2018,11859446,47.7613751940858,5915241,80.107,81.15,49.6318209130511
BDI,2019,12255336,47.3474188162847,6158467,79.798,80.96,49.6451464370176
BDI,2020,12617036,46.9567456255177,6385254,78.547,78.558,49.6546811786857
BDI,2021,12965481,46.5191285028635,6614858,79.14,80.47,49.6615898785398
BDI,2022,13321097,45.9888909303456,6863730,79.16,80.352,49.6675836832357
BDI,2023,13689450,45.3647423879244,7135621,78.911,80.138,49.6731059319403
BDI,2024,14047786,44.698901307295,7412918,78.609,79.864,49.6775363747711
CPV,2012,511955,30.4464259554062,330969,59.137,51.537,50.4946723833149
CPV,2013,512225,29.7566499097076,334417,59.146,51.64,50.5316999365513
CPV,2014,512326,29.1915003254767,336949,59.154,51.743,50.5711207317216
CPV,2015,512394,28.7705640294032,338553,59.163,51.843,50.6123229630381
CPV,2016,512554,28.5198939820058,339206,59.171,51.941,50.6551504817053
CPV,2017,512893,28.4092393540173,339153,59.18,52.038,50.7009272907357
CPV,2018,513415,28.3744144600372,338790,55.56,48.62,50.7513415073576
CPV,2019,514104,28.3753870812131,338333,57.43,50.407,50.8083967446276
CPV,2020,514679,28.3955354740183,337742,55,48.195,50.8642263153804
CPV,2021,516649,27.9920216626762,340326,55.531,48.88,50.8832882672762
CPV,2022,519741,27.1745927298404,345611,57.809,50.521,50.8735103185811
CPV,2023,522331,26.3708514053841,350221,57.514,50.419,50.8663105699462
CPV,2024,524877,25.5473187051443,354788,57.448,50.341,50.8589631475565
KHM,2012,14945085,32.4283491051289,9482786,82.988,78.356,48.774814678216
KHM,2013,15170208,32.2070545178766,9638441,80.219,74.402,48.7951912063434
KHM,2014,15396772,32.0491766731746,9783707,80.293,74.39,48.814218980446
KHM,2015,15623251,31.9296390978305,9921018,79.603,73.417,48.8322180831634
KHM,2016,15852803,31.8263748057678,10056734,81.735,75.918,48.8507836027978
KHM,2017,16073372,31.7040309990949,10188450,81.409,76.417,48.866541507283
KHM,2018,16274522,31.5280544500187,10314771,81.916,76.844,48.876366384217
KHM,2019,16481304,31.3236501189469,10449686,82.426,77.278,48.8880309470658
KHM,2020,16725474,31.0778017734446,10617910,82.238,77.09,48.9112445429794
KHM,2021,16974305,30.7812858676309,10799732,79.51,73.711,48.9381421543832
KHM,2022,17201724,30.4544163844978,10971024,80.017,74.002,48.95935430658
KHM,2023,17423880,30.1105571746776,11138783,79.987,73.986,48.9784738543611
KHM,2024,17638801,29.7931455146284,11296444,79.975,73.959,48.9998554890437
CMR,2012,20809529,43.6077866058381,11121238,74.218,68.758,49.824599577655
CMR,2013,21402376,43.5350939540544,11461049,73.172,67.885,49.8308131770043
CMR,2014,22059893,43.3606160283733,11859881,72.099,67.006,49.8354230457963
CMR,2015,22763414,43.159531273307,12291046,71.148,65.613,49.8386292214942
CMR,2016,23454161,43.0445872047057,12696542,70.219,64.207,49.8417317080752
CMR,2017,24128601,42.981955315188,13081170,69.303,62.793,49.8444480888055
CMR,2018,24806383,42.8972212514819,13472748,68.383,61.385,49.8457836436694
CMR,2019,25506095,42.7437265484975,13893673,67.447,59.99,49.8462661571675
CMR,2020,26210558,42.5437699571295,14331770,65.915,58.014,49.8445683665121
CMR,2021,26915758,42.3158091569294,14781620,65.315,57.093,49.8419234620135
CMR,2022,27632771,42.0582007128746,15247384,65.694,57.171,49.8404430796881
CMR,2023,28372687,41.7605547898935,15736799,65.625,57.148,49.8387234173485
CMR,2024,29123744,41.4422273702555,16240266,65.197,56.518,49.8367963954085
CAN,2012,34713395,16.327506299947,23900795,66.558,61.73,49.57239907915
CAN,2013,35080992,16.2714380359575,24030435,66.541,61.816,49.5916223281538
CAN,2014,35434066,16.2409277800845,24143294,66.022,61.204,49.600708733614
CAN,2015,35704498,16.2326789820677,24192340,65.887,60.969,49.6010926351238
CAN,2016,36110803,16.2216897081515,24335145,65.638,60.879,49.6038411211909
CAN,2017,36545075,16.1718572232365,24510756,65.792,61.072,49.6178640491623
CAN,2018,37072620,16.0849877885792,24759072,65.547,60.965,49.6445274642006
CAN,2019,37618495,15.9834514706633,25010539,65.809,61.253,49.6685183403566
CAN,2020,38028638,15.8763047751721,25151490,64.097,59.379,49.6816964918776
CAN,2021,38239864,15.7430879139749,25152138,65.195,60.635,49.6836458551993
CAN,2022,38935934,15.5479076554421,25507454,65.247,61.049,49.669577958057
CAN,2023,40083484,15.3045433897864,26189481,65.361,61.134,49.6590838305118
CAN,2024,41288599,15.1113205709867,26874373,65.244,61.033,49.6571548342665
CSS,2012,4228445,25.0013849195354,2875580,62.2856937841851,51.372631157277,49.5406605793512
CSS,2013,4257682,24.7066008105018,2900554,62.4068584971148,51.6161919170808,49.4925742018443
CSS,2014,4286546,24.4235274171934,2924055,62.4490935330092,51.972144780023,49.4450030344881
CSS,2015,4314191,24.1407158682696,2945451,62.1481979804527,51.6057941267252,49.3986273354766
CSS,2016,4341333,23.8614162407707,2965210,61.9191740559342,51.9111562648676,49.3564771568696
CSS,2017,4366140,23.6027038154405,2981821,61.7329374940757,51.9077971819993,49.317295843048
CSS,2018,4407658,23.2739598759029,3015124,61.8557007286121,52.2869873651438,49.3969398178696
CSS,2019,4443134,23.0159639303457,3038960,61.158686194076,52.0228463596939,49.4103608942764
CSS,2020,4459302,22.8587512354643,3042228,58.266187932468704,49.3409971019232,49.305251547514
CSS,2021,4479167,22.6452048841422,3053912,58.4946816540235,49.7213047899438,49.2735081717618
CSS,2022,4497310,22.4032110204284,3065469,59.007772858866,50.4670547471315,49.2618439476756
CSS,2023,4519904,22.1328394383979,3078426,58.9284146908997,50.6044816969493,49.2487702954701
CSS,2024,4539060,21.8600503553875,3087915,58.6859657673147,50.4223373889378,49.2236947117924
CYM,2012,57136,18.1288340873887,43565,NA,NA,49.5178086986961
CYM,2013,58655,18.0223339868724,44701,NA,NA,49.6325973915267
CYM,2014,60160,17.8672052260204,45837,NA,NA,49.7423537234043
CYM,2015,61642,17.6647605142556,46958,NA,NA,49.846697921905204
CYM,2016,63100,17.442017099706,48067,NA,NA,49.9397781299525
CYM,2017,64535,17.230051676984,49145,NA,NA,50.0247923639519
CYM,2018,65941,17.0198891424845,50185,NA,NA,50.1069137562366
CYM,2019,67327,16.7681613617122,51214,NA,NA,50.1819478069719
CYM,2020,68684,16.4716930311788,52256,NA,NA,50.249690616583
CYM,2021,70108,16.3456120957102,53205,NA,NA,50.2688747200707
CYM,2022,71591,16.3552935753546,54056,NA,NA,50.2423488986046
CYM,2023,73038,16.2942577836195,54899,NA,NA,50.2149565979353
CYM,2024,74457,16.1877581170466,55705,NA,NA,50.197426737221
CAF,2012,4610848,46.9201435397567,2360692,73.104,65.902,49.16640062739
CAF,2013,4642419,47.5892201888714,2345135,73.296,65.817,49.1588113869084
CAF,2014,4623182,48.4540301463364,2294900,73.542,65.736,49.0675469838739
CAF,2015,4629320,49.0065874678584,2270198,73.698,65.695,48.991353159567
CAF,2016,4713663,48.9993292902644,2308218,73.696,65.695,48.9925775347113
CAF,2017,4793511,49.0251038356962,2342942,73.704,65.703,48.9521355015144
CAF,2018,4878657,49.0475247593754,2380318,73.71,65.711,48.9157159439575
CAF,2019,4944703,49.0201283049631,2412586,73.702,65.753,48.7754777636841
CAF,2020,5026628,48.9114124904993,2457416,73.002,65.166,48.6375859447753
CAF,2021,5112100,49.0033156628391,2493423,72.909,65.247,48.5758595145127
CAF,2022,5098039,49.2152326399197,2479741,73.628,65.815,48.1805454999462
CAF,2023,5152421,49.1664451688289,2511201,73.592,65.845,47.8925926278152
CAF,2024,5330690,49.0033606346796,2603806,73.577,65.776,47.9855793500615
CEB,2012,103929494,15.0156048514285,71940023,55.0097069083445,47.7178623593104,48.2907206998856
CEB,2013,103570062,15.0138183434073,71330666,55.2198517405104,47.8769315534629,48.3078316143521
CEB,2014,103280478,15.0335626170001,70693669,55.7203839721659,48.3434522183936,48.3247756836412
CEB,2015,102973167,15.0715263418702,69991057,55.9974697281551,48.6072832275272,48.3427867477216
CEB,2016,102647939,15.1383522974363,69243569,56.0971767825182,48.631636460602,48.3600134428919
CEB,2017,102337501,15.2379251085261,68480423,56.658288887122,49.1482870951084,48.3796890761992
CEB,2018,102074201,15.3440303436472,67752682,56.7572347723349,49.2310778142192,48.4068866944632
CEB,2019,101864274,15.4348548971907,67070277,56.8267052813928,49.1655263196294,48.4390472602384
CEB,2020,101215763,15.4858294837187,66154313,56.649020750111,48.8439051707734,48.4578070332284
CEB,2021,100205732,15.486876991582,65153602,57.2773078557657,49.7104857827281,48.4520958680923
CEB,2022,100071871,15.4037145431781,64866760,57.7542192842716,50.4535956367507,48.4498592522555
CEB,2023,100175859,15.2337123901805,64767776,57.8187338919979,50.7274251224519,48.455309266138
CEB,2024,100050066,15.0191435355548,64510212,57.5802015978754,50.5156883996581,48.4578534821513
TCD,2012,13210998,48.6981869197164,6494446,63.125,52.458,50.0575581042401
TCD,2013,13691079,48.6137670882709,6747693,62.607,51.799,50.0849531227631
TCD,2014,14188678,48.507822627738,7011908,62.086,51.14,50.1079416906958
TCD,2015,14647621,48.5266754239477,7237966,61.562,50.481,50.1268636046768
TCD,2016,15114655,48.5126785890912,7472039,61.035,49.821,50.143539498586
TCD,2017,15622759,48.3988071505168,7741655,60.506,49.161,50.156659268699
TCD,2018,16156531,48.2481371851463,8030637,59.974,48.501,50.1658679081543
TCD,2019,16685223,48.1220928242913,8314155,59.936,48.52,50.1720414524876
TCD,2020,17224679,47.9659011352258,8609991,59.367,48.057,50.1735271815515
TCD,2021,17828273,47.6821746087752,8962370,59.404,48.214,50.1714243341784
TCD,2022,18455316,47.403703285376,9327462,60.592,48.754,50.1684040613774
TCD,2023,19319064,46.737173705724,9889053,60.462,48.702,50.1638640464155
TCD,2024,20299123,46.0646280137324,10522017,60.282,48.448,50.1566397720729
CHI,2012,160767,15.527081033169,109640,59.204,51.264,49.3655453821656
CHI,2013,161777,15.5494429076973,109674,59.088,51.212,49.4050452165636
CHI,2014,162726,15.5377274137894,109810,59.066,51.289,49.4370905694234
CHI,2015,163454,15.4621010739992,109875,59.072,51.323,49.4545899483038
CHI,2016,163883,15.3534250253231,109768,59.028,51.593,49.4538753493367
CHI,2017,164319,15.2970280459714,109603,58.976,51.814,49.449546309313
CHI,2018,164949,15.2267815301047,109637,58.837,51.852,49.4431612195285
CHI,2019,165639,15.0908596957257,109858,58.705,51.95,49.4306930693069
CHI,2020,166235,14.9438597652126,110031,57.861,51.163,49.4246097392246
CHI,2021,166741,14.7930023209649,110217,58.305,51.667,49.4194554396066
CHI,2022,167215,14.6107429911013,110438,58.096,51.525,49.4079513922113
CHI,2023,167691,14.3963766797959,110574,57.442,50.687,49.3917420031963
CHI,2024,168126,14.2039726275907,110570,57.122,50.375,49.3769516728625
CHL,2012,17519119,20.7935085091893,12049562,61.537,49.05,49.7299921148999
CHL,2013,17687006,20.4792936554866,12176080,61.623,49.496,49.7336604208954
CHL,2014,17864195,20.1994688257713,12298776,61.933,50.159,49.7367331693368
CHL,2015,18047625,19.9392518422991,12418768,62.067,50.189,49.7376524611964
CHL,2016,18267221,19.659393739765,12567064,62.155,50.62,49.7376639829343
CHL,2017,18558868,19.3360155192659,12777948,62.951,51.74,49.7390007698207
CHL,2018,18893191,19.0082501150811,13022716,63.207,52.416,49.7408272504537
CHL,2019,19197744,18.7029345739791,13240877,63.072,52.651,49.7410398711974
CHL,2020,19370624,18.4128141664409,13358054,56.358,45.442,49.731170250375
CHL,2021,19456334,18.0965848962091,13414555,57.552,46.579,49.7132039365689
CHL,2022,19553036,17.7575564797826,13480325,60.138,50.026,49.7005759258779
CHL,2023,19658835,17.3843388990243,13549330,61.521,51.963,49.6985375939857
CHL,2024,19764771,16.9661637626319,13617680,61.472,52.001,49.7018078427619
CHN,2012,1354190000,18.2973601933028,983323915,70.41,63.318,51.169956181113
CHN,2013,1363240000,18.3054006638332,986145060,69.97,63.001,51.1700055787927
CHN,2014,1371860000,18.3286355819234,987810066,69.65,62.797,51.1675657606977
CHN,2015,1379860000,18.3181445490203,988372117,69.3,62.571,51.1621091162848
CHN,2016,1387790000,18.3047480302718,988168271,68.88,62.286,51.1535504888395
CHN,2017,1396215000,18.3531272310458,986648065,68.35,61.911,51.1389212775297
CHN,2018,1402760000,18.3284745596771,984110714,67.81,61.533,51.1205880648438
CHN,2019,1407745000,18.1974813802408,981777589,67.38,61.248,51.1038802798097
CHN,2020,1411100000,17.9548374596279,979302341,65.976,59.908,51.0797629696404
CHN,2021,1412360000,17.5818540220458,977528322,67.11,61.181,51.0498023542242
CHN,2022,1412175000,17.1217997582731,975760249,65.8,59.894,51.017494273383
